日期,村里代碼,村里,病例數,上週同期,增減,增加天數,一週小計,增減
2015-11-27,6600700-019,台中市南屯區大誠里,1,0,1,0,1,1
2015-08-25,6600800-003,台中市北屯區三光里,1,0,1,0,1,1
2015-03-02,6600800-007,台中市北屯區舊社里,1,0,1,0,1,1
2015-09-30,6600800-010,台中市北屯區和平里,1,0,1,0,1,1
2015-10-05,6600800-028,台中市北屯區平德里,1,0,1,0,1,1
2015-11-18,6600800-028,台中市北屯區平德里,1,0,1,0,1,1
2015-09-14,6600800-035,台中市北屯區平心里,1,0,1,0,1,1
2015-03-16,6600800-038,台中市北屯區平陽里,1,0,1,0,1,1
2015-10-01,6600800-038,台中市北屯區平陽里,1,0,1,0,1,1
2015-10-06,6600900-010,台中市豐原區西勢里,1,0,1,0,1,1
2015-08-23,6600900-019,台中市豐原區社皮里,1,0,1,0,1,1
2015-10-18,6600900-020,台中市豐原區三村里,1,0,1,0,1,1
2015-08-21,6600900-028,台中市豐原區中陽里,1,0,1,0,1,1
2015-09-21,6600900-032,台中市豐原區南嵩里,1,0,1,0,1,1
2015-09-03,6600900-033,台中市豐原區翁明里,1,0,1,0,1,1
2015-09-29,6600900-036,台中市豐原區朴子里,1,0,1,0,1,1
2015-12-10,6601000-004,台中市東勢區南平里,1,0,1,0,1,1
2015-02-20,6601000-005,台中市東勢區延平里,1,0,1,0,1,1
2015-08-03,6601100-024,台中市大甲區日南里,1,0,1,0,1,1
2015-11-20,6601100-024,台中市大甲區日南里,1,0,1,0,1,1
2015-12-03,6601200-019,台中市清水區高南里,1,0,1,0,1,1
2015-10-06,6601200-029,台中市清水區東山里,1,0,1,0,1,1
2015-05-29,6601300-005,台中市沙鹿區興仁里,1,0,1,0,1,1
2015-09-10,6601300-009,台中市沙鹿區竹林里,1,0,1,0,1,1
2015-09-23,6601300-009,台中市沙鹿區竹林里,1,0,1,0,1,0
2015-10-13,6601300-015,台中市沙鹿區南勢里,1,0,1,0,1,1
2015-09-11,6601300-016,台中市沙鹿區埔子里,1,0,1,0,1,1
2015-10-15,6601300-021,台中市沙鹿區三鹿里,1,0,1,0,1,1
2015-12-06,6601400-001,台中市梧棲區頂寮里,1,0,1,0,1,1
2015-11-20,6601400-010,台中市梧棲區大庄里,1,0,1,0,1,1
2015-11-07,6601400-014,台中市梧棲區永安里,1,0,1,0,1,1
2015-12-23,6601500-011,台中市后里區舊社里,1,0,1,0,1,1
2015-09-19,6601600-008,台中市神岡區岸裡里,1,0,1,0,1,1
2015-09-24,6601600-014,台中市神岡區新庄里,2,0,2,0,2,2
2015-05-08,6601700-004,台中市潭子區福仁里,1,0,1,0,1,1
2015-10-10,6601800-002,台中市大雅區員林里,1,0,1,0,1,1
2015-09-05,6601800-011,台中市大雅區四德里,1,0,1,0,1,1
2015-12-10,6601800-011,台中市大雅區四德里,1,0,1,0,1,1
2015-09-09,6601900-005,台中市新社區崑山里,1,0,1,0,1,1
2015-09-21,6602200-009,台中市大安區福住里,1,0,1,0,1,1
2015-11-30,6602300-004,台中市烏日區榮泉里,1,0,1,0,1,1
2015-09-09,6602300-012,台中市烏日區溪埧里,1,0,1,0,1,1
2015-11-28,6602300-013,台中市烏日區螺潭里,1,0,1,0,1,1
2015-09-25,6602400-014,台中市大肚區頂街里,1,0,1,0,1,1
2015-12-01,6602500-001,台中市龍井區竹坑里,1,0,1,0,1,1
2015-09-14,6602500-004,台中市龍井區田中里,1,0,1,0,1,1
2015-11-02,6602500-009,台中市龍井區忠和里,1,0,1,0,1,1
2015-07-19,6602500-011,台中市龍井區龍泉里,1,0,1,0,1,1
2015-05-11,6602500-016,台中市龍井區東海里,1,0,1,0,1,1
2015-08-17,6602600-002,台中市霧峰區吉峰里,2,0,2,0,2,2
2015-09-29,6602600-011,台中市霧峰區南柳里,1,0,1,0,1,1
2015-11-18,6602700-001,台中市太平區太平里,1,0,1,0,1,1
2015-11-19,6602700-013,台中市太平區新福里,1,0,1,0,1,1
2015-11-27,6602700-017,台中市太平區光隆里,1,0,1,0,1,1
2015-08-26,6602700-020,台中市太平區永成里,1,0,1,0,1,1
2015-09-13,6602700-034,台中市太平區豐年里,1,0,1,0,1,1
2015-03-10,6602800-017,台中市大里區瑞城里,1,0,1,0,1,1
2015-09-09,6602800-024,台中市大里區長榮里,1,0,1,0,1,1
2015-09-07,6700100-001,台南市新營區忠政里,1,0,1,0,1,1
2015-10-05,6700100-001,台南市新營區忠政里,1,0,1,0,1,1
2015-12-03,6700100-001,台南市新營區忠政里,1,0,1,0,1,1
2015-08-31,6700100-002,台南市新營區民權里,1,0,1,0,1,1
2015-09-03,6700100-002,台南市新營區民權里,1,0,1,0,2,2
2015-10-17,6700100-002,台南市新營區民權里,1,0,1,0,1,1
2015-08-10,6700100-003,台南市新營區三仙里,1,0,1,0,1,1
2015-09-02,6700100-003,台南市新營區三仙里,2,0,2,0,2,2
2015-09-04,6700100-003,台南市新營區三仙里,2,0,2,0,4,4
2015-09-10,6700100-003,台南市新營區三仙里,1,0,1,0,3,1
2015-08-21,6700100-004,台南市新營區好平里,1,0,1,0,1,1
2015-08-22,6700100-004,台南市新營區好平里,1,0,1,0,2,2
2015-08-24,6700100-004,台南市新營區好平里,1,0,1,0,3,3
2015-09-03,6700100-004,台南市新營區好平里,1,0,1,0,1,-2
2015-09-04,6700100-004,台南市新營區好平里,1,0,1,0,2,0
2015-09-06,6700100-004,台南市新營區好平里,1,0,1,0,3,2
2015-09-08,6700100-004,台南市新營區好平里,1,0,1,0,4,4
2015-09-14,6700100-004,台南市新營區好平里,1,0,1,0,2,-1
2015-09-25,6700100-004,台南市新營區好平里,2,0,2,0,2,1
2015-08-17,6700100-005,台南市新營區延平里,1,0,1,0,1,1
2015-08-19,6700100-005,台南市新營區延平里,1,0,1,0,2,2
2015-08-20,6700100-005,台南市新營區延平里,1,0,1,0,3,3
2015-08-21,6700100-005,台南市新營區延平里,1,0,1,0,4,4
2015-08-22,6700100-005,台南市新營區延平里,2,0,2,0,6,6
2015-08-23,6700100-005,台南市新營區延平里,2,0,2,0,8,8
2015-08-24,6700100-005,台南市新營區延平里,1,1,0,1,8,7
2015-08-26,6700100-005,台南市新營區延平里,2,1,1,2,9,7
2015-08-27,6700100-005,台南市新營區延平里,2,1,1,3,10,7
2015-08-28,6700100-005,台南市新營區延平里,1,1,0,4,10,6
2015-08-29,6700100-005,台南市新營區延平里,3,2,1,5,11,5
2015-08-31,6700100-005,台南市新營區延平里,2,1,1,5,10,2
2015-09-01,6700100-005,台南市新營區延平里,1,0,1,5,11,3
2015-09-02,6700100-005,台南市新營區延平里,2,2,0,5,11,2
2015-09-03,6700100-005,台南市新營區延平里,1,2,-1,4,10,0
2015-09-04,6700100-005,台南市新營區延平里,2,1,1,4,11,1
2015-09-06,6700100-005,台南市新營區延平里,1,0,1,3,9,0
2015-09-07,6700100-005,台南市新營區延平里,1,2,-1,2,8,-2
2015-09-09,6700100-005,台南市新營區延平里,1,2,-1,1,6,-5
2015-09-17,6700100-005,台南市新營區延平里,1,0,1,0,1,-4
2015-10-13,6700100-005,台南市新營區延平里,1,0,1,0,1,1
2015-09-02,6700100-006,台南市新營區永生里,3,0,3,0,3,3
2015-09-05,6700100-006,台南市新營區永生里,1,0,1,0,4,4
2015-09-21,6700100-006,台南市新營區永生里,1,0,1,0,1,1
2015-10-09,6700100-006,台南市新營區永生里,1,0,1,0,1,1
2015-08-24,6700100-007,台南市新營區大宏里,1,0,1,0,1,1
2015-09-04,6700100-007,台南市新營區大宏里,1,0,1,0,1,0
2015-09-05,6700100-007,台南市新營區大宏里,1,0,1,0,2,1
2015-09-14,6700100-007,台南市新營區大宏里,1,0,1,0,1,-1
2015-10-09,6700100-007,台南市新營區大宏里,1,0,1,0,1,1
2015-10-12,6700100-007,台南市新營區大宏里,1,0,1,0,2,2
2015-12-20,6700100-007,台南市新營區大宏里,1,0,1,0,1,1
2015-09-07,6700100-008,台南市新營區王公里,1,0,1,0,1,1
2015-08-29,6700100-011,台南市新營區興安里,2,0,2,0,2,2
2015-09-01,6700100-011,台南市新營區興安里,1,0,1,0,3,3
2015-09-29,6700100-011,台南市新營區興安里,1,0,1,0,1,1
2015-08-22,6700100-012,台南市新營區南興里,1,0,1,0,1,1
2015-09-02,6700100-012,台南市新營區南興里,1,0,1,0,1,0
2015-09-05,6700100-012,台南市新營區南興里,1,0,1,0,2,2
2015-09-06,6700100-012,台南市新營區南興里,1,0,1,0,3,3
2015-09-07,6700100-012,台南市新營區南興里,1,0,1,0,4,4
2015-09-24,6700100-012,台南市新營區南興里,1,0,1,0,1,1
2015-12-03,6700100-012,台南市新營區南興里,1,0,1,0,1,1
2015-09-10,6700100-013,台南市新營區興業里,1,0,1,0,1,1
2015-09-14,6700100-013,台南市新營區興業里,1,0,1,0,2,2
2015-09-05,6700100-014,台南市新營區民生里,1,0,1,0,1,1
2015-09-21,6700100-014,台南市新營區民生里,1,0,1,0,1,1
2015-09-24,6700100-014,台南市新營區民生里,2,0,2,0,3,3
2015-08-21,6700100-015,台南市新營區民榮里,1,0,1,0,1,1
2015-08-29,6700100-015,台南市新營區民榮里,1,0,1,0,1,0
2015-08-30,6700100-015,台南市新營區民榮里,1,0,1,0,2,1
2015-08-31,6700100-015,台南市新營區民榮里,1,0,1,0,3,2
2015-09-04,6700100-015,台南市新營區民榮里,1,0,1,0,4,4
2015-09-05,6700100-015,台南市新營區民榮里,1,1,0,1,4,3
2015-09-06,6700100-015,台南市新營區民榮里,1,1,0,2,4,2
2015-09-07,6700100-015,台南市新營區民榮里,1,1,0,3,4,1
2015-09-11,6700100-015,台南市新營區民榮里,2,1,1,4,5,1
2015-09-23,6700100-017,台南市新營區護鎮里,1,0,1,0,1,1
2015-10-01,6700100-019,台南市新營區太北里,1,0,1,0,1,1
2015-08-13,6700100-020,台南市新營區南紙里,1,0,1,0,1,1
2015-09-10,6700100-020,台南市新營區南紙里,1,0,1,0,1,1
2015-09-11,6700100-020,台南市新營區南紙里,1,0,1,0,2,2
2015-10-20,6700100-020,台南市新營區南紙里,1,0,1,0,1,1
2015-09-26,6700100-024,台南市新營區鐵線里,1,0,1,0,1,1
2015-09-29,6700100-024,台南市新營區鐵線里,1,0,1,0,2,2
2015-09-01,6700100-027,台南市新營區新北里,1,0,1,0,1,1
2015-09-02,6700100-027,台南市新營區新北里,1,0,1,0,2,2
2015-09-17,6700100-027,台南市新營區新北里,1,0,1,0,1,1
2015-09-02,6700100-028,台南市新營區新南里,1,0,1,0,1,1
2015-09-08,6700100-028,台南市新營區新南里,1,0,1,0,2,2
2015-09-19,6700100-028,台南市新營區新南里,1,0,1,0,1,0
2015-11-01,6700100-028,台南市新營區新南里,1,0,1,0,1,1
2015-08-20,6700100-029,台南市新營區新東里,1,0,1,0,1,1
2015-09-08,6700100-029,台南市新營區新東里,1,0,1,0,1,1
2015-12-22,6700100-029,台南市新營區新東里,1,0,1,0,1,1
2015-08-17,6700200-002,台南市鹽水區福得里,1,0,1,0,1,1
2015-08-24,6700200-004,台南市鹽水區武廟里,1,0,1,0,1,1
2015-09-18,6700200-005,台南市鹽水區中境里,1,0,1,0,1,1
2015-08-31,6700200-007,台南市鹽水區水正里,1,0,1,0,1,1
2015-09-15,6700200-007,台南市鹽水區水正里,1,0,1,0,1,1
2015-09-03,6700200-008,台南市鹽水區橋南里,1,0,1,0,1,1
2015-09-05,6700200-008,台南市鹽水區橋南里,1,0,1,0,2,2
2015-09-11,6700200-008,台南市鹽水區橋南里,1,0,1,0,2,1
2015-09-19,6700200-008,台南市鹽水區橋南里,1,0,1,0,1,0
2015-09-25,6700200-008,台南市鹽水區橋南里,1,0,1,0,2,2
2015-09-13,6700200-011,台南市鹽水區岸內里,1,0,1,0,1,1
2015-09-14,6700200-013,台南市鹽水區下中里,1,0,1,0,1,1
2015-09-21,6700200-014,台南市鹽水區歡雅里,1,0,1,0,1,1
2015-09-12,6700300-011,台南市白河區仙草里,1,0,1,0,1,1
2015-09-16,6700300-011,台南市白河區仙草里,1,0,1,0,2,2
2015-11-06,6700300-012,台南市白河區關嶺里,1,0,1,0,1,1
2015-08-21,6700300-013,台南市白河區玉豐里,1,0,1,0,1,1
2015-09-15,6700300-013,台南市白河區玉豐里,1,0,1,0,1,1
2015-10-20,6700300-013,台南市白河區玉豐里,1,0,1,0,1,1
2015-09-24,6700300-016,台南市白河區廣安里,1,0,1,0,1,1
2015-08-17,6700300-017,台南市白河區蓮潭里,1,0,1,0,1,1
2015-10-03,6700300-022,台南市白河區內角里,1,0,1,0,1,1
2015-08-25,6700400-001,台南市柳營區士林里,1,0,1,0,1,1
2015-09-04,6700400-001,台南市柳營區士林里,1,0,1,0,1,0
2015-08-30,6700400-002,台南市柳營區光福里,1,0,1,0,1,1
2015-09-29,6700400-002,台南市柳營區光福里,1,0,1,0,1,1
2015-08-14,6700400-004,台南市柳營區東昇里,1,0,1,0,1,1
2015-11-05,6700400-004,台南市柳營區東昇里,1,0,1,0,1,1
2015-08-26,6700400-005,台南市柳營區八翁里,1,0,1,0,1,1
2015-08-30,6700400-005,台南市柳營區八翁里,1,0,1,0,2,2
2015-09-11,6700400-005,台南市柳營區八翁里,1,0,1,0,1,0
2015-09-03,6700400-006,台南市柳營區人和里,1,0,1,0,1,1
2015-09-04,6700400-006,台南市柳營區人和里,1,0,1,0,2,2
2015-09-30,6700400-008,台南市柳營區重溪里,1,0,1,0,1,1
2015-09-08,6700400-009,台南市柳營區篤農里,1,0,1,0,1,1
2015-09-12,6700400-010,台南市柳營區大農里,1,0,1,0,1,1
2015-11-12,6700500-001,台南市後壁區後壁里,1,0,1,0,1,1
2015-10-07,6700500-007,台南市後壁區菁豊里,1,0,1,0,1,1
2015-10-08,6700500-007,台南市後壁區菁豊里,1,0,1,0,2,2
2015-09-11,6700500-009,台南市後壁區仕安里,1,0,1,0,1,1
2015-09-09,6700500-010,台南市後壁區竹新里,1,0,1,0,1,1
2015-10-07,6700500-012,台南市後壁區頂安里,1,0,1,0,1,1
2015-11-23,6700500-012,台南市後壁區頂安里,1,0,1,0,1,1
2015-09-21,6700500-013,台南市後壁區長安里,1,0,1,0,1,1
2015-12-25,6700500-015,台南市後壁區烏樹里,1,0,1,0,1,1
2015-10-27,6700600-001,台南市東山區東山里,1,0,1,0,1,1
2015-08-18,6700600-002,台南市東山區東中里,1,0,1,0,1,1
2015-12-24,6700600-008,台南市東山區南溪里,1,0,1,0,1,1
2015-10-25,6700600-016,台南市東山區聖賢里,1,0,1,0,1,1
2015-08-28,6700700-001,台南市麻豆區穀興里,1,0,1,0,1,1
2015-09-11,6700700-001,台南市麻豆區穀興里,1,0,1,0,1,1
2015-09-12,6700700-002,台南市麻豆區保安里,1,0,1,0,1,1
2015-09-14,6700700-002,台南市麻豆區保安里,1,0,1,0,2,2
2015-10-16,6700700-002,台南市麻豆區保安里,1,0,1,0,1,1
2015-08-31,6700700-003,台南市麻豆區東角里,1,0,1,0,1,1
2015-09-16,6700700-003,台南市麻豆區東角里,1,0,1,0,1,1
2015-09-18,6700700-003,台南市麻豆區東角里,1,0,1,0,2,2
2015-09-21,6700700-003,台南市麻豆區東角里,1,0,1,0,3,3
2015-10-08,6700700-003,台南市麻豆區東角里,1,0,1,0,1,1
2015-09-03,6700700-004,台南市麻豆區晋江里,1,0,1,0,1,1
2015-09-19,6700700-004,台南市麻豆區晋江里,1,0,1,0,1,1
2015-09-22,6700700-004,台南市麻豆區晋江里,1,0,1,0,2,2
2015-10-01,6700700-004,台南市麻豆區晋江里,1,0,1,0,1,-1
2015-10-07,6700700-004,台南市麻豆區晋江里,1,0,1,0,2,2
2015-10-11,6700700-004,台南市麻豆區晋江里,1,0,1,0,2,1
2015-09-21,6700700-006,台南市麻豆區中興里,1,0,1,0,1,1
2015-11-24,6700700-006,台南市麻豆區中興里,1,0,1,0,1,1
2015-08-20,6700700-007,台南市麻豆區興農里,1,0,1,0,1,1
2015-09-11,6700700-007,台南市麻豆區興農里,1,0,1,0,1,1
2015-09-03,6700700-008,台南市麻豆區新建里,1,0,1,0,1,1
2015-09-07,6700700-008,台南市麻豆區新建里,1,0,1,0,2,2
2015-10-03,6700700-008,台南市麻豆區新建里,1,0,1,0,1,1
2015-11-19,6700700-008,台南市麻豆區新建里,1,0,1,0,1,1
2015-09-05,6700700-009,台南市麻豆區油車里,1,0,1,0,1,1
2015-10-05,6700700-009,台南市麻豆區油車里,1,0,1,0,1,1
2015-10-09,6700700-009,台南市麻豆區油車里,2,0,2,0,3,3
2015-10-15,6700700-009,台南市麻豆區油車里,1,0,1,0,3,2
2015-09-14,6700700-011,台南市麻豆區大埕里,1,0,1,0,1,1
2015-10-12,6700700-011,台南市麻豆區大埕里,1,0,1,0,1,1
2015-10-26,6700700-011,台南市麻豆區大埕里,1,0,1,0,1,1
2015-10-28,6700700-011,台南市麻豆區大埕里,1,0,1,0,2,2
2015-11-20,6700700-012,台南市麻豆區總榮里,1,0,1,0,1,1
2015-09-08,6700700-013,台南市麻豆區龍泉里,1,0,1,0,1,1
2015-09-06,6700700-014,台南市麻豆區南勢里,1,0,1,0,1,1
2015-09-07,6700700-014,台南市麻豆區南勢里,1,0,1,0,2,2
2015-09-27,6700700-014,台南市麻豆區南勢里,1,0,1,0,1,1
2015-10-09,6700700-016,台南市麻豆區小埤里,1,0,1,0,1,1
2015-08-08,6700700-017,台南市麻豆區埤頭里,1,0,1,0,1,1
2015-09-01,6700700-017,台南市麻豆區埤頭里,1,0,1,0,1,1
2015-09-15,6700700-017,台南市麻豆區埤頭里,1,0,1,0,1,1
2015-09-28,6700700-017,台南市麻豆區埤頭里,1,0,1,0,1,0
2015-10-05,6700700-018,台南市麻豆區大山里,1,0,1,0,1,1
2015-11-30,6700700-021,台南市麻豆區港尾里,1,0,1,0,1,1
2015-08-14,6700700-022,台南市麻豆區麻口里,1,0,1,0,1,1
2015-08-17,6700700-022,台南市麻豆區麻口里,1,0,1,0,2,2
2015-08-21,6700700-022,台南市麻豆區麻口里,2,1,1,1,3,2
2015-09-11,6700700-024,台南市麻豆區安業里,1,0,1,0,1,1
2015-09-26,6700700-026,台南市麻豆區謝安里,1,0,1,0,1,1
2015-08-09,6700700-027,台南市麻豆區中民里,1,0,1,0,1,1
2015-09-29,6700700-027,台南市麻豆區中民里,1,0,1,0,1,1
2015-09-15,6700700-029,台南市麻豆區磚井里,1,0,1,0,1,1
2015-09-30,6700700-029,台南市麻豆區磚井里,1,0,1,0,1,1
2015-09-29,6700800-002,台南市下營區仁里里,1,0,1,0,1,1
2015-10-09,6700800-002,台南市下營區仁里里,1,0,1,0,1,0
2015-10-15,6700800-002,台南市下營區仁里里,1,0,1,0,2,2
2015-09-02,6700800-004,台南市下營區後街里,1,0,1,0,1,1
2015-10-13,6700800-005,台南市下營區新興里,1,0,1,0,1,1
2015-10-06,6700800-006,台南市下營區營前里,1,0,1,0,1,1
2015-08-31,6700800-011,台南市下營區開化里,1,0,1,0,1,1
2015-09-16,6700800-011,台南市下營區開化里,1,0,1,0,1,1
2015-09-21,6700800-012,台南市下營區西連里,1,0,1,0,1,1
2015-11-02,6700800-012,台南市下營區西連里,1,0,1,0,1,1
2015-08-27,6700800-013,台南市下營區賀建里,1,0,1,0,1,1
2015-11-29,6700800-013,台南市下營區賀建里,1,0,1,0,1,1
2015-09-03,6700800-014,台南市下營區甲中里,1,0,1,0,1,1
2015-08-28,6700900-001,台南市六甲區六甲里,1,0,1,0,1,1
2015-09-14,6700900-001,台南市六甲區六甲里,1,0,1,0,1,1
2015-09-06,6700900-002,台南市六甲區甲東里,1,0,1,0,1,1
2015-09-19,6700900-002,台南市六甲區甲東里,1,0,1,0,1,0
2015-10-13,6700900-002,台南市六甲區甲東里,1,0,1,0,1,1
2015-12-21,6700900-004,台南市六甲區龍湖里,1,0,1,0,1,1
2015-09-25,6700900-006,台南市六甲區二甲里,1,0,1,0,1,1
2015-09-14,6700900-007,台南市六甲區水林里,1,0,1,0,1,1
2015-09-22,6700900-007,台南市六甲區水林里,1,0,1,0,1,0
2015-10-12,6700900-007,台南市六甲區水林里,1,0,1,0,1,1
2015-09-10,6700900-009,台南市六甲區龜港里,1,0,1,0,1,1
2015-09-01,6701000-001,台南市官田區官田里,1,0,1,0,1,1
2015-09-02,6701000-001,台南市官田區官田里,1,0,1,0,2,2
2015-09-03,6701000-001,台南市官田區官田里,1,0,1,0,3,3
2015-09-06,6701000-001,台南市官田區官田里,1,0,1,0,4,4
2015-09-08,6701000-001,台南市官田區官田里,1,1,0,1,4,3
2015-09-19,6701000-001,台南市官田區官田里,1,0,1,0,1,-1
2015-08-24,6701000-002,台南市官田區二鎮里,1,0,1,0,1,1
2015-08-30,6701000-002,台南市官田區二鎮里,1,0,1,0,2,2
2015-09-02,6701000-002,台南市官田區二鎮里,1,0,1,0,2,1
2015-09-19,6701000-002,台南市官田區二鎮里,1,0,1,0,1,1
2015-09-22,6701000-002,台南市官田區二鎮里,1,0,1,0,2,2
2015-09-06,6701000-003,台南市官田區湖山里,2,0,2,0,2,2
2015-09-04,6701000-005,台南市官田區大崎里,1,0,1,0,1,1
2015-10-02,6701000-006,台南市官田區隆田里,1,0,1,0,1,1
2015-09-21,6701000-009,台南市官田區東庄里,1,0,1,0,1,1
2015-10-15,6701000-010,台南市官田區西庄里,1,0,1,0,1,1
2015-09-04,6701000-012,台南市官田區渡頭里,1,0,1,0,1,1
2015-10-18,6701000-012,台南市官田區渡頭里,1,0,1,0,1,1
2015-09-09,6701100-001,台南市大內區石湖里,1,0,1,0,1,1
2015-10-24,6701100-001,台南市大內區石湖里,1,0,1,0,1,1
2015-11-13,6701100-001,台南市大內區石湖里,1,0,1,0,1,1
2015-09-07,6701100-003,台南市大內區石城里,1,0,1,0,1,1
2015-09-28,6701100-003,台南市大內區石城里,1,0,1,0,1,1
2015-09-21,6701100-004,台南市大內區內江里,1,0,1,0,1,1
2015-11-09,6701100-006,台南市大內區內郭里,1,0,1,0,1,1
2015-09-12,6701100-007,台南市大內區頭社里,1,0,1,0,1,1
2015-09-16,6701100-007,台南市大內區頭社里,1,0,1,0,2,2
2015-09-03,6701100-009,台南市大內區二溪里,1,0,1,0,1,1
2015-10-09,6701100-009,台南市大內區二溪里,1,0,1,0,1,1
2015-08-05,6701200-001,台南市佳里區東寧里,1,0,1,0,1,1
2015-08-20,6701200-001,台南市佳里區東寧里,1,0,1,0,1,1
2015-09-02,6701200-001,台南市佳里區東寧里,1,0,1,0,1,0
2015-09-03,6701200-001,台南市佳里區東寧里,1,0,1,0,2,2
2015-09-04,6701200-001,台南市佳里區東寧里,1,0,1,0,3,3
2015-09-10,6701200-001,台南市佳里區東寧里,1,1,0,1,2,0
2015-11-18,6701200-001,台南市佳里區東寧里,1,0,1,0,1,1
2015-08-20,6701200-003,台南市佳里區鎮山里,1,0,1,0,1,1
2015-08-21,6701200-003,台南市佳里區鎮山里,1,0,1,0,2,2
2015-08-24,6701200-003,台南市佳里區鎮山里,1,0,1,0,3,3
2015-08-25,6701200-003,台南市佳里區鎮山里,1,0,1,0,4,4
2015-09-04,6701200-003,台南市佳里區鎮山里,2,0,2,0,2,0
2015-09-16,6701200-003,台南市佳里區鎮山里,1,0,1,0,1,-1
2015-09-18,6701200-003,台南市佳里區鎮山里,1,0,1,0,2,2
2015-10-01,6701200-003,台南市佳里區鎮山里,1,0,1,0,1,0
2015-10-02,6701200-003,台南市佳里區鎮山里,1,0,1,0,2,2
2015-10-21,6701200-003,台南市佳里區鎮山里,1,0,1,0,1,1
2015-11-23,6701200-003,台南市佳里區鎮山里,1,0,1,0,1,1
2015-08-24,6701200-004,台南市佳里區建南里,1,0,1,0,1,1
2015-08-31,6701200-004,台南市佳里區建南里,1,1,0,1,1,0
2015-09-02,6701200-004,台南市佳里區建南里,1,0,1,1,2,1
2015-09-07,6701200-004,台南市佳里區建南里,1,1,0,1,2,1
2015-09-09,6701200-004,台南市佳里區建南里,1,1,0,2,2,0
2015-09-12,6701200-004,台南市佳里區建南里,1,0,1,2,3,1
2015-09-21,6701200-004,台南市佳里區建南里,3,0,3,0,3,1
